timestamp,patient_id,channel_1,channel_2,channel_3,channel_4,delta,theta,alpha,beta,gamma
27:31.8,patient_8,0.039391834,0.9969494174116696,0.22578955215062912,0.31037088910812005,0.6736098319966951,0.9559800588260723,0.8106038482601611,0.7832900924388664,0.49187595946082374
27:32.8,patient_9,0.5739498660690104,0.7201574609309402,0.6166219781652751,0.7621296204503246,0.06489928,0.5313399532366091,0.7355207057935812,0.9627848079807322,0.019610532474253595
27:33.8,patient_10,0.392895109,0.2872212092051508,0.040333852138451975,0.9361765641665052,0.46572557766749756,0.3997195509744276,0.6637916239414441,0.12665587284719393,0.6713680088967957
27:34.8,patient_1,0.028652427577654516,0.8797524022943436,0.3261702541282535,0.9407508592344611,0.2402450184643039,0.9537036264917079,0.11338709555257254,0.4206302368788194,0.5231581498176416
27:35.8,patient_2,0.5832523923125568,0.049220915,0.46855699459113465,0.17478128487493383,0.46980432144868156,0.6421102350255211,0.720616291,0.48094160808430353,0.8986389283011033
27:36.8,patient_3,0.011302536589022472,0.2310808528744962,0.14795833410940584,0.87474365,0.45546557200636173,0.2981503562765556,0.5003051563545148,0.3763118169549976,0.16439268432841414
27:37.8,patient_4,0.787371958,0.8973857174637149,0.9846544775908396,0.7374314414271221,0.582144803,0.12646424540357115,0.8940995361061592,0.363189124,0.8041092460611317
27:38.8,patient_5,0.3064328227033716,0.25619151443935495,0.20909736458961425,0.25283740069028926,0.35677049034925123,0.8425545014651813,0.9198709341305428,0.052268668,0.7919610144667157
27:39.8,patient_6,0.040258003,0.22065105962174847,0.13035313004326554,0.067284613,0.16427044945592806,0.36218160279415157,0.055156591,0.6855386205626233,0.12718118921688693
27:40.8,patient_7,0.5883522209831533,0.13812529314024724,0.2035348738868964,0.26799726688437797,0.5037194345899563,0.6604697213644312,0.8206415603544788,0.4362144171200454,0.3985592241441276
27:41.8,patient_8,0.3976844144330547,0.8591117576469165,0.7690611331597242,0.9122082367815256,0.8302028843457621,0.47081641936589813,0.03769739,0.19479380264392676,0.1701526411445169
27:42.8,patient_9,0.9738004133571495,0.5000582591910867,0.4255056592718428,0.6331786748957723,0.6640122280676023,0.19892977979503834,0.36716962569502265,0.8160335023020684,0.2547205004575489
27:43.8,patient_10,0.5441986625037022,0.6748932030541548,0.56541594,0.7210546608978718,0.33836786592521584,0.6016866086204651,0.5422999756210791,0.8025607481516279,0.26324617483054435
27:44.8,patient_1,0.2752391810370083,0.23906638407502967,0.021009156986360744,0.25715235110909584,0.9355230227588572,0.060683069,0.14810079862712744,0.4863916280888938,0.5562363940257727
27:45.8,patient_2,0.7094388646339748,0.7580404210112165,0.034431308573314556,0.7193881555748203,0.9122075712491822,0.4133424598711922,0.7463138125690768,0.29845066114776053,0.4114109317604655
27:46.8,patient_3,0.27149200254271133,0.7600055449620985,0.44582554982701617,0.028121506277923758,0.20934839938409877,0.54661494,0.008354704,0.6380927257964524,0.9477328040063053
27:47.8,patient_4,0.9042432914075651,0.31259802490830013,0.8166552432016235,0.3753213457730138,0.039417585120362975,0.43604697411857907,0.16859904843403684,0.28815213577740306,0.12637014194700513
27:48.8,patient_5,0.37472197050737643,0.41068263301028285,0.8852388787075652,0.6267533485423312,0.7413087083507622,0.7486721752509908,0.5807968298534757,0.23600793032371203,0.9736921348501988
27:49.8,patient_6,0.5498685627762052,0.20969027743020086,0.086706568,0.14609656554132022,0.8276102613491533,0.8279249545453125,0.7143875620372924,0.7305146540263266,0.23063864021426395
27:50.8,patient_7,0.050573104,0.9765610233229043,0.5383631021010228,0.8230035744469347,0.9678645659513553,0.771243074,0.9166431026939161,0.04032524,0.7728739363818531
27:51.8,patient_8,0.4261212379522308,0.6456025770584116,0.9132296862792705,0.23503129881191864,0.8898363940883107,0.038812948,0.7054966519346239,0.094768471,0.3389699261728214
27:52.8,patient_9,0.83236354,0.9345438807155155,0.38797275439788637,0.6522811128184463,0.6005347682064148,0.1941287704459722,0.67177927,0.006788174,0.1430813954173139
27:53.8,patient_10,0.8056488053633419,0.30338554362913317,0.8295658314283686,0.4051971425753297,0.5300523392123808,0.5366075092637743,0.3943411463506643,0.15294318647542615,0.8578891852462399
27:54.8,patient_1,0.22431855885352625,0.7818909129968897,0.1336956543994362,0.5960435954776472,0.027841051,0.9348220404438012,0.001284426,0.068990009,0.3088608992364632
27:55.8,patient_2,0.22607907101056268,0.765858644,0.9353944896677987,0.10745055262890812,0.24665644684477783,0.8349567750521169,0.12015925873562194,0.9958023677799186,0.6588554042268422
27:56.8,patient_3,0.8173053122132368,0.6916556518665415,0.7514233175313026,0.016912799921607324,0.45961475173292643,0.8425345083518017,0.5345545447560391,0.2888099699540896,0.5664436850866266
27:57.8,patient_4,0.9303984201693255,0.9656389752668004,0.9413343927869017,0.9095644273803012,0.6285039000835678,0.3032081937596749,0.6751298858444197,0.14926801266924727,0.4717563093908743
27:58.8,patient_5,0.095360921,0.39355533610631555,0.6766172335525065,0.2696300087671828,0.5572518333184107,0.42944789707870257,0.4174482838964625,0.24099625799591795,0.4958194726485391
27:59.8,patient_6,0.45005863942622526,0.1307173235897573,0.363403932,0.8196770027804591,0.7426359896816905,0.4707059473159374,0.7306790115283902,0.9361255715401346,0.7322379140922876
28:00.8,patient_7,0.33745427896422897,0.6717088592440608,0.9381811725247224,0.9993503004722002,0.27976693088704085,0.15737158334991042,0.5218622953321788,0.5201602230243957,0.087772914
28:01.8,patient_8,0.8706884554574393,0.7293098004772062,0.2755667763091785,0.21143125799891116,0.5649526076524732,0.031068130244456316,0.074176196,0.3648180963078569,0.6681806619579052
28:02.8,patient_9,0.083524915,0.5750605734588147,0.33217252206173253,0.2651707411833556,0.088142243,0.9469028994605169,0.19201625096794883,0.8733914579092193,0.8958121013985787
28:03.8,patient_10,0.2111259425580374,0.20681789313339627,0.7008084180017403,0.6628597876346657,0.41366552358320696,0.24071258566350673,0.8399982232439429,0.39499027054903246,0.057788197
28:04.8,patient_1,0.7524683375864943,0.5044559416693554,0.7653162995253863,0.9654486346006212,0.750160833,0.2399489037236313,0.7249127466244395,0.3350085699576958,0.14065333923366674
28:05.8,patient_2,0.051293848981215584,0.3121897365691294,0.9294034838491538,0.9158143481907439,0.693400853,0.083379054,0.894761987,0.20728252254973556,0.7166319367020314
28:06.8,patient_3,0.49253538071428926,0.42746652816668906,0.2048024090562095,0.5028755200655849,0.990642737,0.9285077519437785,0.11755724912093657,0.3777968239094115,0.43728164824461757
28:07.8,patient_4,0.442107035,0.6452185758446639,0.797998035,0.7951102825267247,0.277891126,0.579737115,0.9902225346150739,0.316684356,0.40354862081368836
28:08.8,patient_5,0.33440117898874866,0.7452147426908345,0.7385460533969634,0.13574585309990106,0.49818929917397914,0.6670368571253539,0.2094067139499336,0.677303959,0.13696663454423585
28:09.8,patient_6,0.3945723153189238,0.23222469090134312,0.063794556,0.9774381842040123,0.3295304137739967,0.9115768872630525,0.011779876,0.2895827046707271,0.5067700407177881
28:10.8,patient_7,0.5299405869302329,0.40532536064695335,0.38722314121020696,0.9643532340359865,0.44060311405917474,0.3456201689007895,0.9974229390535542,0.5771997464225614,0.12654531119637724
28:11.8,patient_8,0.16136735838838312,0.2691615709916292,0.2827654570600986,0.16372895787917097,0.8569501298693881,0.6215073111380841,0.28107388544511314,0.065892165,0.4766204563105404
28:12.8,patient_9,0.5719958782835928,0.19863161386186912,0.3044904243540304,0.2994231248031066,0.6842090751884866,0.038799455,0.6680194525125599,0.19128915669651436,0.7636152989616567
28:13.8,patient_10,0.8054323292999863,0.7833872199958384,0.9829468795547008,0.10015499750676693,0.8824411913475817,0.18677252823112933,0.1766823141763052,0.40740527161134876,0.2582643578871635
28:14.8,patient_1,0.76016093,0.9092526944369924,0.6427774134799279,0.2717175988981797,0.20351110833188646,0.8312458050899425,0.5802285321991417,0.9369492539086954,0.4807861681797273
28:15.8,patient_2,0.15389990469377368,0.3702321856845767,0.7176761577934996,0.8159557894152066,0.873361118,0.7667683563383357,0.9040349864545593,0.3772519857156954,0.9920159693968357
28:16.8,patient_3,0.1492494697414739,0.7512789243737669,0.9766176373150092,0.37831560716525947,0.059762274,0.3506426914571469,0.3201811674284386,0.6640741211998341,0.6866504233540373
28:17.8,patient_4,0.2681743677449133,0.8969952893644111,0.3772017824576387,0.088396967,0.8885992804371524,0.3768106277742125,0.6702539760443592,0.25508722242139814,0.8413567713051986
28:18.8,patient_5,0.3610747263410372,0.8461242105302316,0.8018401684528059,0.34222552477890456,0.3290737794607279,0.5335544335535795,0.1879035887984165,0.12703357597323173,0.41484760656054576
28:19.8,patient_6,0.4084555814084826,0.1828133885392259,0.43453096330449537,0.9813833342412801,0.3145876334140665,0.000241005,0.6247953987187252,0.0585366,0.7678609231258553
28:20.8,patient_7,0.6796972168333453,0.9562918815133613,0.8695336718149798,0.6296835952592029,0.5120885766986639,0.24124433603802786,0.33645035181751015,0.30541349854275135,0.040509172941321836
28:21.8,patient_8,0.056680432165835404,0.37667644042946247,0.18065754131130318,0.41616094640615775,0.9406901877232318,0.20823180860821444,0.21120825858795167,0.15766102679690797,0.12291118254224498
28:22.8,patient_9,0.034672704226066386,0.33924066117383633,0.9476861770642796,0.166538513,0.047781365,0.25048294674976346,0.31318205070363514,0.1740104480161242,0.20307059292006213
28:23.8,patient_10,0.391910563,0.062431327277780335,0.21877170841087967,0.9861767972836948,0.3522309750707453,0.8059058425334413,0.17884106850779935,0.760759308,0.40195192461521956
28:24.8,patient_1,0.6971636921379805,0.486173654,0.3262205069809315,0.8208490092631288,0.8565719886833357,0.27967385654644317,0.9019161078378828,0.015838070944874216,0.8457448783257632
28:25.8,patient_2,0.19343534295648257,0.10901361564092871,0.7561922341067805,0.2814773024509194,0.39605447743546673,0.19152132205014816,0.39718688631712884,0.5578101257354344,0.3462660507879305
28:26.8,patient_3,0.6415044812562517,0.248539821,0.3937551415654067,0.070068696,0.199156898,0.5042634607930315,0.24527930497436734,0.3794613805934648,0.6546211935154629
28:27.8,patient_4,0.25982813794029946,0.3169426217672814,0.6082113767664467,0.056625557,0.4247941813314118,0.8656450363727319,0.4484078410159329,0.5065499999085472,0.7093142948034834
28:28.8,patient_5,0.8860861088135163,0.808826323,0.4445735010694285,0.12037814950553383,0.3855525014916693,0.24134970383749987,0.32053616680649555,0.5628302372146029,0.5861823540883414
28:29.8,patient_6,0.8956899442666165,0.8754886503958965,0.7423699370897818,0.5807685836144216,0.9154162014667034,0.078536243,0.744419254,0.3133676944572782,0.3572419681701362
28:30.8,patient_7,0.2972872042813265,0.3024663174614697,0.22833125236861085,0.9287634212054924,0.7619343757430971,0.3564047358496647,0.9712199118854944,0.2951088601842853,0.5770533417135443
28:31.8,patient_8,0.2299937539632405,0.8586981212445739,0.058457987,0.4967434280059845,0.5051155557440064,0.7476518245649778,0.4380336566976468,0.7334018493349057,0.3422655927897462
28:32.8,patient_9,0.41130397206623126,0.8572309373697911,0.29992939747306624,0.8429454824561972,0.9883705667215711,0.5506905446947946,0.8610333999722404,0.8712769881211572,0.083873739
28:33.8,patient_10,0.24053158518014872,0.7646509503848735,0.47430866486843026,0.4458866198598078,0.4652775312759233,0.8167933695743474,0.5658630735596195,0.19258163245852788,0.9928039781860144
28:34.8,patient_1,0.6723838432917036,0.14669511401518154,0.16802005219267857,0.7085835457678252,0.058237831,0.959592148,0.15723566509423348,0.097618761,0.1271824536325109
28:35.8,patient_2,0.8260646845482855,0.690322847,0.3547972896563887,0.7318727372865008,0.2622743218149849,0.792662477,0.6906227420813416,0.8977958063920259,0.072348384
28:36.8,patient_3,0.673092131,0.9450240645805688,0.3999830182935685,0.17396370590333865,0.4360704802193126,0.6038030788437534,0.5134344971258201,0.34989546364739865,0.8785307492071559
28:37.8,patient_4,0.8243504472493495,0.6825404787671571,0.057391844,0.36121605897581177,0.1569026241461201,0.4933415880523805,0.6506065232521034,0.5513173906628142,0.3018346608928951
28:38.8,patient_5,0.39699216220747413,0.33161684910783396,0.5833072481842045,0.6373021565380239,0.947565126,0.040069086,0.889687413,0.35954314452000347,0.6502969740735076
28:39.8,patient_6,0.15631697070886086,0.5005793174308313,0.8843434279712875,0.070696608,0.7668488978177731,0.9843219788140413,0.4404345706560461,0.1258023363460513,0.32900572966223285
28:40.8,patient_7,0.7379509473975921,0.6457250433510536,0.15174291295305242,0.3615401877629566,0.26828720042777265,0.3834811225750425,0.9011776232173556,0.589331645,0.39145427079447115
28:41.8,patient_8,0.3604745051415539,0.5105704087285036,0.597808013,0.5347994662811925,0.5908045335179158,0.1522282139168668,0.7506690142816549,0.5251408517696297,0.2621129720167965
28:42.8,patient_9,0.6712708252291325,0.11995294173096982,0.6647392049108463,0.9962244930446387,0.721449157,0.6667088553964567,0.48860492587798476,0.20299355919119721,0.3430440057930102
28:43.8,patient_10,0.27064394198176567,0.31206404465202064,0.41933468041928834,0.47453356262244073,0.941278929,0.28428828909545933,0.6032221356579637,0.45186904465227784,0.4107004005865431
28:44.8,patient_1,0.081229635,0.8023960305536325,0.701097587,0.8160567571143236,0.8816353491754106,0.5857782709310476,0.32558113251901144,0.7969475040156458,0.7204160690923429
28:45.8,patient_2,0.9925817954877634,0.8614180460955174,0.41073154349101204,0.43206728506661773,0.5151922261382137,0.5867679078445912,0.9835972997387742,0.5904261031078913,0.5115361942347918
28:46.8,patient_3,0.15620150793059928,0.13730003271557023,0.5046372879774349,0.7963907226197089,0.7746526197930176,0.44572982090286917,0.667351163,0.096917327,0.9435652171569769
28:47.8,patient_4,0.988420994,0.9523867523987246,0.007353045,0.5954148016201084,0.562144754,0.8361186155450426,0.043846852496629896,0.5480214972291351,0.041880394
28:48.8,patient_5,0.9772799325664473,0.32882261784860933,0.6917201141346888,0.8865954415023983,0.5527038900455401,0.26496706155544303,0.32662190574800876,0.7027382992895869,0.5030683226320282
28:49.8,patient_6,0.7938181039080396,0.662313739,0.6613426789447244,0.4109425523501099,0.1147419583381919,0.44863259161773417,0.6233144337590575,0.7927034057807514,0.5842247888317181
28:50.8,patient_7,0.6594229620819976,0.7518251459566812,0.038400877,0.6043044198214789,0.12613765801615207,0.5376921285909715,0.056333278,0.6291175786342668,0.9201969860742739
28:51.8,patient_8,0.5778070502510847,0.8119462346378834,0.3682501073951331,0.6300186806188274,0.5295336150224574,0.6636247207672996,0.023884191319142767,0.15265816454078374,0.049158523621427586
28:52.8,patient_9,0.8661015453778347,0.9457497022259301,0.9790318407916674,0.4173829418004733,0.2688615449790066,0.7839718505055895,0.45002423952780257,0.7101732665901607,0.573499585
28:53.8,patient_10,0.28943952161948794,0.3129195480288226,0.4207365625686168,0.14431204368748152,0.021036902,0.39480728287825606,0.33269018,0.6773418460815164,0.853629929
28:54.8,patient_1,0.46768121248487704,0.8585064545515545,0.5019454051318417,0.093559407,0.7228392039002123,0.646046944,0.4382986080331659,0.024426883,0.24192772811923657
28:55.8,patient_2,0.6193899693665019,0.13168690343620704,0.9099301581597186,0.016671551,0.032486597,0.15061095306851913,0.26269330988000517,0.41174766759024317,0.8762923485239374
28:56.8,patient_3,0.4111904758694911,0.7050409063535927,0.7172618758657564,0.8735342642452146,0.5952768411040545,0.9326481005424786,0.1647177469429809,0.3329502469623733,0.019043409274291823
28:57.8,patient_4,0.427486454,0.7419777295139859,0.5820701311242236,0.23647491223869455,0.5391937941273144,0.38305880642100354,0.6891433569803377,0.6694120642536434,0.7324546291337297
28:58.8,patient_5,0.3302846675020844,0.6777232412013204,0.7978046813410725,0.21150674928176805,0.9688146905778044,0.7295214219764384,0.5145711162678005,0.21613581231092072,0.933113221
28:59.8,patient_6,0.564231817,0.252314736,0.8643662664559733,0.7360354004260655,0.48421313934764165,0.020341081882177647,0.20015421124936683,0.5908719229742585,0.6571976616400622
29:00.8,patient_7,0.850574528,0.8730431470152034,0.45688807173726687,0.32001611308739175,0.063601436,0.205187143,0.3195894262599983,0.9132059618141724,0.43902924398044796
29:01.8,patient_8,0.20152837800631285,0.168858463,0.4751083649318354,0.5060446924118366,0.5516879678064617,0.487082544,0.5918079076633259,0.7978023722086077,0.044881016
29:02.8,patient_9,0.9344330387534414,0.053634792,0.3860509356518358,0.1625110652974563,0.8410961706161014,0.8782524677323466,0.072229348,0.9214577362165304,0.9201138133226288
29:03.8,patient_10,0.6890876537482297,0.7174649906119122,0.9667061400184606,0.9597457214619692,0.9968492842814399,0.5272551499506771,0.14745300926617955,0.978505967,0.4702962226915748
29:04.8,patient_1,0.8232732126800302,0.4754757152327337,0.6971662542903504,0.8515814000172374,0.4303431736890725,0.929870482,0.073245604,0.010670127006162766,0.028996744
29:05.8,patient_2,0.5561906926300116,0.8490980199586761,0.083223066,0.8637896229650033,0.3202987424967425,0.48379689658279634,0.8123173327141189,0.6227412763774776,0.6898210713287619
29:06.8,patient_3,0.7795167014240635,0.38339714105825895,0.8629596233130185,0.4067737485720052,0.9066532969519989,0.49044909673594994,0.7524092332120093,0.41283939775890643,0.4818372535762582
29:07.8,patient_4,0.016200397,0.16827858850771282,0.4805599408362681,0.7623612137071728,0.19124212907612137,0.11974678850053189,0.7533129318792571,0.8598544903351217,0.12434531744241073
29:08.8,patient_5,0.8183804247795352,0.8364421924698697,0.068753906,0.14387615538978016,0.6154289150329266,0.8026562441522198,0.716325343,0.2518147020091317,0.21427180931025958
29:09.8,patient_6,0.040138859,0.5489096316400717,0.549717255,0.008619003,0.4057144241809477,0.2469654124670625,0.6693854236698692,0.9810294891150761,0.06449068
29:10.8,patient_7,0.8899133763628625,0.1891957923903549,0.4171642789757021,0.019972932578028124,0.041082364955555284,0.8996124893723151,0.476991915,0.6137079695437473,0.5742935397085736
29:11.8,patient_8,0.9919627472386433,0.7203839985864458,0.8777494048626249,0.5866017374045605,0.34728847430569776,0.9108242203303961,0.642278164,0.793537402,0.6220294792520092
29:12.8,patient_9,0.2940674621767778,0.5111136384895005,0.20399460360938737,0.4553949052479408,0.2652285225026746,0.9433101118741497,0.038361555,0.085599553,0.5057422983554444
29:13.8,patient_10,0.21031855628579366,0.6043129822403198,0.8264646094921829,0.5180153489085197,0.6860911539434869,0.520230489,0.6214644226567846,0.18345788475886504,0.8171021330026149
29:14.8,patient_1,0.7653633638580407,0.4608983382065819,0.5576886911854527,0.00746314,0.9487904976919181,0.6770937847836443,0.7778777055368772,0.7584036730342032,0.8610088213080136
29:15.8,patient_2,0.2530263409202532,0.8287089838180064,0.054610303,0.4226866196574257,0.26804718737863775,0.7785158800616635,0.5003583603843902,0.021986522,0.6156243966831266
29:16.8,patient_3,0.8655623831722035,0.8295627156830498,0.9718453013254846,0.7180681612008608,0.8114659391516817,0.1310146186504656,0.35751332842723693,0.8168779858937828,0.012756479707430546
29:17.8,patient_4,0.10284259215747671,0.7093888218243862,0.5126152441031999,0.44269370196743585,0.055359817,0.6009571949974972,0.2774267348009791,0.013949018691911452,0.6952296557477357
29:18.8,patient_5,0.12595519637935826,0.10540137739646227,0.2908768542315825,0.7322192063122223,0.5381210100398132,0.034297901,0.6428020501620825,0.6571188390612733,0.4179992169203516
29:19.8,patient_6,0.9791515551006156,0.8388538619040689,0.4694068419892581,0.23301896439683478,0.070550064,0.4975660833887259,0.6928011986299087,0.36509392023180587,0.565557483
29:20.8,patient_7,0.6738388982700046,0.6710129805329098,0.857857784,0.8131420044817255,0.9340329911306393,0.1548426816202274,0.8709675998625426,0.6114948527191991,0.6490806020188844
29:21.8,patient_8,0.8468872244289528,0.6970241660042995,0.3049031243850635,0.5884312404534523,0.7663512805573902,0.1829229259620847,0.34233408246099073,0.6960314069891137,0.35023661432707676
29:22.8,patient_9,0.324329377,0.36298284040387163,0.19267639648670032,0.21076309942990623,0.6579499112045923,0.3650475666926015,0.7697723073855856,0.3424752191863042,0.9170985051717943
29:23.8,patient_10,0.6764837495206044,0.8792795561570067,0.12907124693088146,0.23672047585383293,0.8238963816246643,0.432437167,0.5613558241893379,0.10796244811083555,0.1339748667497812
29:24.8,patient_1,0.5942418273085972,0.7253716002348575,0.29785939839021125,0.628030465,0.6475197955701631,0.6231724245321872,0.8828364906780791,0.069645868,0.6715118072810374
29:25.8,patient_2,0.60315012,0.11259046652919447,0.7800480870400435,0.8299395932124434,0.9689443971742911,0.074428418,0.5278121082956208,0.5889360225625478,0.00435958
29:26.8,patient_3,0.6825324595377216,0.40777803440616267,0.4716263651952617,0.4156277820291552,0.7139579478647715,0.5036917612374446,0.5176298283979672,0.5206553537341115,0.9246511054051808
29:27.8,patient_4,0.5753591731290986,0.8863803619601417,0.22748160369353998,0.2583004291275922,0.9246586095822468,0.18262513025310112,0.5778770814409091,0.7422010091211325,0.1125041332380915
29:28.8,patient_5,0.42906236930266595,0.047196701697378995,0.1661849996097492,0.8670116069106004,0.517131892,0.5739751750317419,0.7493153551424344,0.5097355100039371,0.09488423
29:29.8,patient_6,0.27592269438054684,0.9614166196420495,0.3327294765103791,0.6692682917508349,0.11706441298186265,0.6374046122611835,0.9646904788284609,0.4224457900308791,0.33300763305224423
29:30.8,patient_7,0.768581331,0.6791625683195628,0.9399243728857088,0.4480854872830765,0.5281777214230171,0.5567092565528539,0.073563354,0.39808717823623085,0.3735662860390806
29:31.8,patient_8,0.2262724300031862,0.6313759776433766,0.3430267125900244,0.48790019527930184,0.1268728280630933,0.7382955104783077,0.053434602,0.026446902597667465,0.21430007232287862
29:32.8,patient_9,0.6923543061544142,0.2705592564879914,0.9881240759546354,0.2042564679363964,0.592493479,0.3356092442409013,0.9375503374073385,0.33555720169665715,0.5851216609271247
29:33.8,patient_10,0.23333282264932664,0.24879178873917707,0.4852304557653562,0.6268026300648439,0.48249306052766294,0.7651065916331309,0.5298756255182061,0.9760201575244942,0.4429140980419636
29:34.8,patient_1,0.6253301699544539,0.9420582194885955,0.17916391829015088,0.35874251054288864,0.6225753978327817,0.43276708170819367,0.6149030145669361,0.8735555762270888,0.034175589
29:35.8,patient_2,0.7470782671290289,0.29827245423412274,0.8911400917935094,0.9956451766743493,0.010046981054831594,0.4841844983225968,0.48242360159472886,0.3293780670342177,0.31965206225530063
29:36.8,patient_3,0.2187138889065392,0.7755052967189994,0.4603553731348269,0.48018351526188785,0.1948404916553641,0.6481021272610714,0.093657453,0.5877954050663722,0.8104329135731705
29:37.8,patient_4,0.059943301,0.39312179820707915,0.7096713435045244,0.4858856061896132,0.4913304319121309,0.018358384,0.7680893784186665,0.847296746,0.6897015348618686
29:38.8,patient_5,0.13097374299417408,0.13925407078470398,0.9837115832091518,0.5658517874106719,0.9505035615891348,0.6539942214202483,0.7472246450885869,0.44127433675006866,0.7248708535798805
29:39.8,patient_6,0.6059969672710255,0.010715298,0.05017535,0.9167560031187467,0.3836090403551584,0.6185851490721154,0.311703321,0.017957864,0.6981169240835235
29:40.8,patient_7,0.8494464062257355,0.5442573370152508,0.09669456,0.8008180998597503,0.42437202605363467,0.3098471167532799,0.3062392452284004,0.074510462,0.3109730213830333
29:41.8,patient_8,0.044996821,0.9757788185489327,0.7204567414627562,0.4511300697978414,0.7146960890066222,0.085794285,0.8378413809055185,0.5103927213487066,0.099663922
29:42.8,patient_9,0.7341512590416462,0.3691361938092045,0.281825003,0.718699266,0.603792757,0.09093545,0.072357258,0.9694393756758783,0.272467184
29:43.8,patient_10,0.3413186459500521,0.35719233399304484,0.18430139695009906,0.5862354987807616,0.29892615009833323,0.9232237469852286,0.8811051483565658,0.6932095422188678,0.8317853001851593
29:44.8,patient_1,0.4785283699195225,0.3440916178494421,0.039361879819729495,0.4923670487012489,0.4108163955674278,0.6892793212258371,0.2566616898959144,0.070916191,0.9804707977830711
29:45.8,patient_2,0.9288595498455656,0.5205438373048584,0.021846711986201806,0.19231577278435052,0.21769979885723245,0.1271026137707404,0.5929847477554939,0.18936087579186278,0.49384701474156134
29:46.8,patient_3,0.33197150473584547,0.44066488342429355,0.7744856031197909,0.4639362634548909,0.9660214591302085,0.35672316930890635,0.9359941790017777,0.771323143,0.009700355
29:47.8,patient_4,0.46533693393948605,0.8799146267270145,0.134433427,0.24581858702257464,0.13063438155735974,0.5924829939015964,0.6781225015366464,0.8414397599562448,0.14004481213422904
29:48.8,patient_5,0.013682414760681105,0.5055207917234903,0.4677206159711509,0.9148421498516547,0.37183678456641944,0.8355717050906487,0.4144298124670366,0.6176945861885909,0.32208057531626577
29:49.8,patient_6,0.08159872,0.5077578381885688,0.605896815,0.33540681349634693,0.025838972,0.043660929,0.6895342089054152,0.6444231696298166,0.5785853485929497
29:50.8,patient_7,0.258591591,0.1383715947205566,0.42835180056884625,0.9522640145333723,0.2217794919335464,0.23663313147000886,0.3439796363163702,0.028337450383384644,0.075093646
29:51.8,patient_8,0.027852240821074403,0.982739541,0.027106652336233106,0.5330552900947112,0.7804711383801549,0.88974899,0.27725841634918613,0.8285302595815085,0.9433572987098816
29:52.8,patient_9,0.631375326,0.24997289086882968,0.7835015025879088,0.6315443786761603,0.20117523228887946,0.00916555,0.9966832779346797,0.7882752081708296,0.3650836732844007
29:53.8,patient_10,0.4263983568016225,0.073364067,0.010513224541653488,0.5429404444893278,0.080063403,0.2013991027938874,0.7507902311797877,0.25903514410334716,0.912584218
29:54.8,patient_1,0.548145203,0.6631462489752088,0.761889894,0.1293806169667009,0.4744531798445233,0.959024176,0.6447199773818176,0.70867672,0.7805218027570218
29:55.8,patient_2,0.17464718589632955,0.5953663701568727,0.8933044937881227,0.37582121900794097,0.009969235,0.6134018465221711,0.3552896432193188,0.2148546064249981,0.7554372725155811
29:56.8,patient_3,0.2959320294366161,0.4151456539927457,0.4328399210571723,0.099146112,0.084766154,0.26167136663750645,0.049160829,0.040330161,0.60671958
29:57.8,patient_4,0.6638244748527251,0.42219223388067806,0.5355424730977982,0.6229540441833817,0.8076258695629751,0.066991094,0.031056876,0.20113654259037728,0.6267838170518446
29:58.8,patient_5,0.9653027236303998,0.7850639210464312,0.47698339261765377,0.4468741952004389,0.7714733448596064,0.028191340447222157,0.5541812554487988,0.1786288767542995,0.6380032352162481
29:59.8,patient_6,0.050416774,0.19571264009964906,0.3892086186234388,0.7779849715709368,0.91513882,0.24474507963692727,0.7620327210390511,0.33774799673484723,0.6287213870255821
30:00.8,patient_7,0.8903843208552661,0.8202533189448897,0.8874245353703603,0.22047048099936983,0.8545154359107495,0.8814858195889105,0.5373791904438551,0.4184494971754581,0.5537282313983612
30:01.8,patient_8,0.5768812013112085,0.6487471138950182,0.8939335106699905,0.16456605842933492,0.6831755632398181,0.4159136542975095,0.8407850719391146,0.5085388914977079,0.9864140184828889
30:02.8,patient_9,0.5639195667556237,0.4189697737795244,0.3358163646415345,0.4063322309637678,0.052332857,0.720333369,0.033426533,0.47675387550832815,0.7322905674256961
30:03.8,patient_10,0.5002785352077603,0.4580286165838686,0.615069754,0.9265853832183811,0.7828486179866575,0.9182850353799578,0.3667520764259401,0.27067460596528936,0.7769463883925212
30:04.8,patient_1,0.069394086,0.2566472071860958,0.9269075621458641,0.7104218150124118,0.8455108108405605,0.4080404616028166,0.23707039117417805,0.029170668574074465,0.8724628150836742
30:05.8,patient_2,0.089876852,0.7521143326969748,0.9620584989413515,0.41892362479291867,0.7990821457719545,0.19127737103739706,0.44727296815712203,0.6051016222371507,0.21563976272584917
30:06.8,patient_3,0.6009120056590861,0.5128747423052678,0.5089590404220475,0.5172721697543106,0.5084790353080261,0.5171179308569195,0.072376393,0.3957448298473544,0.083804159
30:07.8,patient_4,0.3409585714355583,0.3208545427498436,0.4528248052843268,0.084213011,0.23290183864948166,0.9080836870598544,0.9541316415710726,0.2986721573875497,0.48289443659859865
30:08.8,patient_5,0.9172680665776807,0.5960501157609502,0.2786943159285258,0.9845758963761131,0.8453299756887267,0.8043744141377006,0.22325540106936093,0.8669410428305123,0.5140806956192732
